hora_leitura,sensor_1_Sensor Fósforo,sensor_2_Sensor Potássio,sensor_3_Sensor PH,sensor_4_Sensor Umidade,sensor_5_Sensor Estado do Relé de Irrigação
12:39:16 AM,1,1,10.70050373,47.07641897,1
12:40:47 AM,0,1,10.22183446,4.052865185,0
12:42:04 AM,0,0,1.945075961,35.90064776,1
12:21:03 AM,1,1,6.136762696,48.20861936,1
12:22:28 AM,1,0,0.712371651,10.69972117,1
12:23:59 AM,0,1,13.17686281,25.48851901,0
12:25:16 AM,1,1,5.464012009,40.85518234,1
12:04:15 AM,1,1,7.45941698,69.17511622,0
12:05:40 AM,0,0,0.03882764,97.9164136,1
12:07:11 AM,1,1,3.634865804,99.64457894,1
12:08:28 AM,0,1,6.844179235,91.05791238,0
12:47:27 AM,0,0,12.24660223,81.72620156,0
12:48:52 AM,0,0,5.450763422,9.069262626,0
12:50:23 AM,1,1,10.04833334,29.79165157,0
12:51:40 AM,1,1,3.037642351,24.50635716,1
12:30:39 AM,0,1,12.65137132,10.55557815,0
12:32:04 AM,1,0,6.557770277,7.579716894,0
12:33:35 AM,1,1,7.694821525,53.07856435,0
12:34:52 AM,1,1,13.60618035,47.43255412,1
12:13:51 AM,1,0,3.329015521,90.67364407,0
12:15:16 AM,0,1,9.227401544,31.21764686,1
12:16:47 AM,0,0,2.016781617,45.34867981,0
12:18:04 AM,0,0,0.970394087,81.59466403,0
12:57:03 AM,0,1,6.842291146,72.24763686,0
12:58:28 AM,0,0,7.878101189,28.95431263,1
12:59:59 AM,0,0,9.563065982,58.00336876,0
12:01:16 AM,1,1,11.02871269,33.94276799,0
12:40:15 AM,0,0,2.761866599,46.31730096,0
12:41:40 AM,1,0,4.535083043,90.80240296,0
12:43:11 AM,1,0,13.12197507,65.4406989,0
12:44:28 AM,1,0,8.499863739,19.10017075,0
12:23:27 AM,0,1,9.965150616,56.5810395,1
12:24:52 AM,1,1,1.878899941,54.14683772,1
12:26:23 AM,1,0,5.395133797,73.34256015,1
12:27:40 AM,0,1,3.640015418,11.18192088,0
12:06:39 AM,0,1,9.063633446,8.442792137,1
12:08:04 AM,0,1,9.918549739,6.917614963,1
12:09:35 AM,1,0,6.852454725,82.33243454,0
12:10:52 AM,1,0,3.451434487,45.96584196,1
12:49:51 AM,1,1,6.135567134,6.96097564,0
12:51:16 AM,1,1,3.919961818,35.76087341,1
12:52:47 AM,1,0,6.641540329,26.25530848,1
12:54:04 AM,1,0,1.135155066,31.56923496,0
12:33:03 AM,1,0,4.698839983,50.23370492,1
12:34:28 AM,1,1,10.40272101,95.9958956,1
12:35:59 AM,1,0,6.9555736,76.13592873,0
12:37:16 AM,1,1,9.790796721,85.75956253,0
12:16:15 AM,0,1,3.02676625,44.50514692,0
12:17:40 AM,1,0,5.652444137,71.17032871,1
12:19:11 AM,1,0,2.784520468,38.57788001,1
12:20:28 AM,0,1,11.27537879,60.92513601,1
12:59:27 AM,1,0,1.216175574,53.07126873,0
12:00:52 AM,1,1,11.19157592,56.69344353,1
12:02:23 AM,0,1,10.81246114,86.83746405,1
12:03:40 AM,1,0,11.50372057,23.62922766,1
12:42:39 AM,1,1,8.927119794,7.511733505,0
12:44:04 AM,1,0,12.24462828,3.6908572,0
12:45:35 AM,1,1,5.428694301,27.76645491,0
12:46:52 AM,1,0,11.47203147,41.86557218,0
12:25:51 AM,1,0,8.247084066,35.11292329,0
12:27:16 AM,0,0,10.15249503,66.00464808,1
12:28:47 AM,1,1,5.275698621,52.33189572,0
12:30:04 AM,0,0,5.760312159,79.97203755,0
12:09:03 AM,0,0,12.58878312,23.81319137,0
12:10:28 AM,0,0,4.124561439,40.52189278,0
12:11:59 AM,1,0,12.15449097,5.265697589,0
12:13:16 AM,0,0,6.091027305,20.64479146,1
12:52:15 AM,0,1,1.202316948,92.92345186,1
12:53:40 AM,1,1,8.168118632,29.50418046,1
12:55:11 AM,1,1,7.988155755,92.58333683,0
12:56:28 AM,1,0,9.604321757,69.90386636,0
12:35:27 AM,0,0,5.463697494,56.38236525,0
12:36:52 AM,0,0,9.756285165,57.46742019,0
12:38:23 AM,1,1,0.012962358,54.65248361,0
12:39:40 AM,1,1,13.90943588,68.70243344,0
12:18:39 AM,0,1,7.328940721,6.662296618,1
12:20:04 AM,1,0,13.39083966,85.25436354,0
12:21:35 AM,0,0,9.510088337,4.733986906,0
12:22:52 AM,0,1,11.41289813,17.41391428,1
12:01:51 AM,0,1,0.549603737,23.12963714,1
12:03:16 AM,0,1,9.416486277,32.36377457,0
12:04:47 AM,1,0,10.8283745,4.135914542,1
12:06:04 AM,0,0,7.418534038,16.78394183,0
12:45:03 AM,1,1,12.79154842,10.07652859,0
12:46:28 AM,0,0,0.230438333,88.8797101,0
12:47:59 AM,0,1,0.38855001,46.71668637,0
12:49:16 AM,0,1,1.207187061,77.28034332,0
12:28:15 AM,1,1,3.351210935,43.66104219,0
12:29:40 AM,1,1,6.958452168,9.930396314,1
12:31:11 AM,1,0,1.499425592,20.30063953,0
12:32:28 AM,1,0,4.795576672,10.58098811,0
12:11:27 AM,0,1,0.194209207,3.113338219,1
12:12:52 AM,1,1,2.560129242,33.19517376,0
12:14:23 AM,1,1,7.027435857,51.96213936,0
12:15:40 AM,1,1,1.254670951,72.44969334,0
12:54:39 AM,0,1,11.08860273,16.07805011,1
12:56:04 AM,1,1,12.30465937,52.62740184,0
12:57:35 AM,0,1,6.884948552,14.82117007,1
12:58:52 AM,1,1,11.8202672,49.72226722,0
12:37:51 AM,1,1,0.388333726,79.84034134,0
12:39:16 AM,0,1,9.473223577,45.09735452,1
12:40:47 AM,1,1,11.33962269,47.9105372,0
12:42:04 AM,1,0,5.410299779,78.60794382,1
12:21:03 AM,0,1,10.78499903,59.47345207,0
12:22:28 AM,1,1,1.465155672,55.31286223,0
12:23:59 AM,1,0,8.841419955,46.47447004,1
12:25:16 AM,0,1,1.19623182,72.99213341,0
12:04:15 AM,0,0,1.210395544,35.00184764,1
12:05:40 AM,0,1,6.009770209,23.31756336,0
12:07:11 AM,1,0,7.749130186,19.57482729,1
12:08:28 AM,1,0,6.461891466,1.126511077,1
12:47:27 AM,1,0,6.82248859,99.43856081,0
12:48:52 AM,1,1,3.82079567,0.79974234,0
12:50:23 AM,0,1,8.559255924,77.91333895,0
12:51:40 AM,0,1,1.17779899,6.553084984,1
12:30:39 AM,1,1,13.27998487,16.41490333,1
12:32:04 AM,1,0,2.350266061,86.13570376,1
12:33:35 AM,0,0,0.364452611,92.32014136,1
12:34:52 AM,0,0,8.185142831,98.38367375,0
12:13:51 AM,0,0,9.446304214,43.76709037,0
12:15:16 AM,0,1,10.63376847,1.719386875,0
12:16:47 AM,0,0,5.599041126,66.61216499,1
12:18:04 AM,0,0,8.626898937,63.39460258,1
12:57:03 AM,1,1,0.783100629,0.17332863,1
12:58:28 AM,1,0,9.663128373,56.16758244,0
12:59:59 AM,1,1,4.747710019,87.58710858,0
12:01:16 AM,1,0,10.53641885,53.96139551,0
12:40:15 AM,1,0,13.63700191,24.06418863,1
12:41:40 AM,1,0,8.065217219,90.75044695,0
12:43:11 AM,1,0,3.459019667,90.67008641,1
12:44:28 AM,1,1,3.16407301,60.21895049,0
12:23:27 AM,0,0,1.48952735,22.05553908,0
12:24:52 AM,1,1,7.249874013,73.07865963,1
12:26:23 AM,1,1,10.66726997,31.50169008,1
12:27:40 AM,1,0,1.196975969,18.95323744,1
12:06:39 AM,1,0,4.187554156,56.01585798,0
12:08:04 AM,1,1,1.693302525,76.53790164,1
12:09:35 AM,1,1,2.890585121,9.328778781,1
12:10:52 AM,1,0,8.714885813,88.90875345,0
12:49:51 AM,0,0,0.025689071,38.76940233,0
12:51:16 AM,1,1,1.245658864,70.38863799,1
12:52:47 AM,0,1,8.276540438,87.27463076,0
12:54:04 AM,1,1,13.06935876,56.57052345,0
12:33:03 AM,1,0,10.83868345,25.80169001,1
12:34:28 AM,1,0,13.79251425,18.17954688,1
12:35:59 AM,0,1,10.52980914,20.3678878,0
12:37:16 AM,1,1,12.21526174,16.80298917,1
12:16:15 AM,1,1,13.03340966,91.37667934,1
12:17:40 AM,0,1,1.202850681,55.01594638,0
12:19:11 AM,0,1,3.192815611,65.93961993,0
12:20:28 AM,1,0,1.992565859,89.28458608,0
12:59:27 AM,1,0,9.856529398,95.03706503,0
12:00:52 AM,0,1,1.939306083,15.87536219,0
12:02:23 AM,1,0,8.41609747,16.79254156,0
12:03:40 AM,1,0,8.525952231,45.69297252,1
12:42:39 AM,1,1,4.767983353,85.45839372,1
12:44:04 AM,1,1,6.635305392,70.38132411,0
12:45:35 AM,0,0,6.644716513,1.865984198,1
12:46:52 AM,1,0,1.441390995,89.62979064,1
12:25:51 AM,0,0,6.373561597,21.9814742,1
12:27:16 AM,0,1,4.343759015,43.90627529,0
12:28:47 AM,1,1,11.90315633,50.62532311,1
12:30:04 AM,0,1,11.67106502,18.84292048,0
12:09:03 AM,0,0,9.160238662,83.40150447,0
12:10:28 AM,0,1,8.058778558,39.45359153,0
12:11:59 AM,1,1,6.210593311,92.73128299,1
12:13:16 AM,0,0,3.832415739,44.92723665,0
12:52:15 AM,0,0,6.712630145,85.08751848,0
12:53:40 AM,0,1,3.173326096,6.027493763,0
12:55:11 AM,1,0,11.63672924,34.08809601,0
12:56:28 AM,1,1,7.788655448,17.1628739,0
12:35:27 AM,0,0,13.24076434,71.29402363,1
12:36:52 AM,0,1,9.969222883,42.88030512,0
12:38:23 AM,0,0,2.264497067,33.70154562,1
12:39:40 AM,0,0,9.600046043,5.02655927,0
12:18:39 AM,0,1,12.56941575,21.52971661,1
12:20:04 AM,1,0,12.7867008,83.57213078,1
12:21:35 AM,0,0,12.4954956,50.45620683,1
12:22:52 AM,0,0,13.81236925,10.57331522,1
12:01:51 AM,1,0,5.770632166,73.583154,0
12:03:16 AM,1,0,12.88140115,3.050621568,0
12:04:47 AM,0,0,2.507171079,66.50800743,0
12:06:04 AM,0,0,3.462780087,94.17111486,1
12:45:03 AM,0,0,7.991076813,3.81519058,0
12:46:28 AM,0,1,3.467330531,23.24081483,0
12:47:59 AM,0,1,2.007466332,42.8093334,1
12:49:16 AM,1,0,6.780603222,37.68360765,0
12:28:15 AM,0,0,3.942700692,25.2958966,1
12:29:40 AM,1,1,1.969994276,89.18116208,0
12:31:11 AM,0,0,5.341032268,94.68706621,0
12:32:28 AM,1,1,1.878123148,73.61706557,1
12:11:27 AM,0,0,10.20538103,53.47226579,1
12:12:52 AM,0,0,1.571462275,11.36778127,0
12:14:23 AM,1,1,12.34654082,65.49220753,0
12:15:40 AM,0,1,6.279486686,97.33579184,1
12:54:39 AM,0,0,7.236612424,69.64619074,0
12:56:04 AM,1,1,0.188267758,38.52795141,0
12:57:35 AM,1,1,12.82392285,8.340243918,0
12:58:52 AM,1,1,9.381611491,86.98514203,0
12:37:51 AM,1,0,9.875522032,26.96864184,0
12:39:16 AM,1,1,2.890183276,37.6627399,0
12:40:47 AM,0,0,2.474825796,24.81249404,1
12:42:04 AM,0,1,4.679431382,35.76407754,0
12:21:03 AM,0,0,12.24435052,99.78153116,1
12:22:28 AM,1,1,7.087941895,74.34110363,0
12:23:59 AM,0,1,6.649882162,13.94132311,0
12:25:16 AM,1,0,2.876124533,56.85847062,0
12:04:15 AM,1,1,2.924335926,49.18177538,1
12:05:40 AM,1,0,4.714992361,96.38330231,1
12:07:11 AM,0,0,11.15171338,88.29696898,1
12:08:28 AM,1,0,3.310991063,0.862543818,0
12:47:27 AM,0,0,2.415413835,25.61042486,0
12:48:52 AM,1,0,11.48830914,55.85996175,1
12:50:23 AM,0,1,2.558542267,20.26075091,0
12:51:40 AM,1,1,0.864885559,78.64782474,0
12:30:39 AM,0,0,7.094340786,72.58047697,0
12:32:04 AM,1,0,3.687849941,20.83728114,0
12:33:35 AM,0,0,6.005068941,31.94888979,1
12:34:52 AM,1,0,12.19573046,7.480792582,1
12:13:51 AM,0,1,0.998575111,51.27661337,1
12:15:16 AM,0,0,7.850202959,53.08170373,0
12:16:47 AM,1,1,0.741605749,20.54309611,0
12:18:04 AM,0,1,10.74098245,6.433656847,0
12:57:03 AM,1,0,0.857469662,16.5952182,1
12:58:28 AM,0,1,11.33812683,52.66576809,0
12:59:59 AM,1,0,6.194527553,93.40859629,1
12:01:16 AM,1,1,7.932922321,55.28367639,0
12:40:15 AM,0,1,3.822092158,77.84846737,1
12:41:40 AM,1,1,9.288598903,7.128028836,1
12:43:11 AM,1,0,0.441832206,23.00631697,0
12:44:28 AM,1,1,12.56442464,99.54750572,0
12:23:27 AM,0,0,7.539156053,94.24712305,0
12:24:52 AM,0,1,5.930375718,83.42989161,1
12:26:23 AM,1,0,13.19292613,15.03159895,1
12:27:40 AM,0,1,6.144957894,48.44638702,1
12:06:39 AM,1,0,6.262037503,28.06054548,0
12:08:04 AM,1,1,12.65892333,31.36947286,0
12:09:35 AM,1,1,4.347567286,56.07958176,1
12:10:52 AM,0,1,11.37365624,12.39883129,1
12:49:51 AM,1,1,3.725772993,83.8156227,1
12:51:16 AM,1,1,10.52479592,73.56296574,1
12:52:47 AM,1,0,1.001471497,41.02463373,1
12:54:04 AM,1,1,12.05453077,70.63878631,1
12:33:03 AM,0,1,1.775763431,16.79101896,1
12:34:28 AM,0,0,1.896503362,92.01911184,0
12:35:59 AM,1,1,2.09129728,73.65861427,0
12:37:16 AM,1,0,13.7932846,42.92152718,1
12:16:15 AM,0,0,4.972394733,32.00802934,0
12:17:40 AM,1,0,13.50016854,46.53350478,1
12:19:11 AM,1,1,5.062170795,11.81678657,1
12:20:28 AM,1,1,6.90372249,60.14184905,0
12:59:27 AM,1,0,9.566799751,31.24970518,1
12:00:52 AM,1,1,2.997169228,39.04199587,1
12:02:23 AM,0,1,2.001006865,71.36475486,0
12:03:40 AM,1,0,2.380906075,31.02892635,0
12:42:39 AM,0,0,7.640317889,3.538212736,0
12:44:04 AM,1,1,2.746352524,11.48681074,0
12:45:35 AM,1,0,6.536005037,3.533018854,0
12:46:52 AM,1,1,2.461953957,3.332755217,1
12:25:51 AM,0,1,0.593934667,9.698242475,0
12:27:16 AM,1,0,6.265392451,90.57769195,1
12:28:47 AM,0,0,13.84257192,56.04784269,1
12:30:04 AM,1,0,10.19484615,27.92455956,0
12:09:03 AM,1,0,11.38470038,78.2625059,0
12:10:28 AM,1,1,5.22621835,65.51744524,1
12:11:59 AM,0,1,11.09610797,80.71456867,0
12:13:16 AM,0,0,3.974266149,96.03072196,0
12:52:15 AM,1,0,6.015516296,36.83546894,1
12:53:40 AM,0,0,7.503060226,59.82507759,0
12:55:11 AM,1,1,7.180921468,97.03019617,1
12:56:28 AM,1,1,6.81979003,91.85373074,1
12:35:27 AM,1,0,8.409915403,26.61921078,0
12:36:52 AM,0,1,1.177429929,52.1692565,0
12:38:23 AM,1,1,10.44768771,64.03251835,1
12:39:40 AM,0,1,2.732835626,55.6941276,1
12:18:39 AM,0,0,1.451804914,70.18021483,1
12:20:04 AM,1,0,3.303221052,65.17996369,0
12:21:35 AM,1,1,3.11781078,28.02096517,0
12:22:52 AM,0,1,3.67615965,19.28453816,1
12:01:51 AM,1,0,2.545690452,2.401431623,0
12:03:16 AM,0,1,3.950651883,86.54225669,0
12:04:47 AM,1,0,8.669063812,70.23570167,1
12:06:04 AM,0,0,3.37011468,76.15083278,1
12:45:03 AM,0,1,10.47210403,77.87607201,0
12:46:28 AM,1,1,11.85350059,73.3721681,0
12:47:59 AM,1,0,13.40585061,89.00409111,1
12:49:16 AM,0,1,8.318170418,21.01955612,1
12:28:15 AM,0,1,1.191887865,40.20908562,0
12:29:40 AM,1,0,3.117987769,8.575340567,1
12:31:11 AM,0,1,7.39262083,63.52744402,1
12:32:28 AM,1,1,0.661947094,99.04135712,0
12:11:27 AM,1,0,9.918411453,72.40335655,1
12:12:52 AM,0,1,13.16957114,92.73581802,1
12:14:23 AM,0,0,9.106646643,65.71757462,0
12:15:40 AM,0,0,2.71739696,35.09836003,1
12:54:39 AM,1,1,3.645092229,49.4325153,1
12:56:04 AM,1,0,6.90312262,84.51082692,0
12:57:35 AM,1,1,1.427614577,34.96604096,1
12:58:52 AM,1,0,5.066728285,75.65710621,1
12:37:51 AM,0,1,10.56330216,61.92327091,1
12:39:16 AM,1,1,10.42059687,61.29501735,1
12:40:47 AM,1,1,9.901375302,85.74901716,0
12:42:04 AM,1,0,13.41379252,42.30073001,0
12:21:03 AM,1,1,2.619441632,24.44766408,1
12:22:28 AM,0,1,7.445916483,81.56162022,0
12:23:59 AM,0,1,8.902780744,69.93531656,1
12:25:16 AM,1,1,7.555781979,47.30968374,1
12:04:15 AM,0,1,12.53305105,4.365449683,0
12:05:40 AM,0,1,2.443041074,65.64075246,0
12:07:11 AM,0,1,3.164360917,25.90106442,1
12:08:28 AM,0,1,12.94526433,2.478732492,0
12:47:27 AM,1,0,9.150597761,14.05945266,0
12:48:52 AM,0,0,2.468021966,59.03533371,0
12:50:23 AM,1,0,13.10860792,44.99657273,0
12:51:40 AM,0,1,5.516037696,44.94166761,0
12:30:39 AM,0,0,11.60743858,6.236133304,0
12:32:04 AM,0,1,13.4938127,45.29594735,0
12:33:35 AM,1,1,7.041319634,77.04978068,1
12:34:52 AM,1,0,3.937418918,0.032821064,1
12:13:51 AM,0,1,3.569473431,43.76554664,1
12:15:16 AM,0,1,5.315876605,45.38317108,1
12:16:47 AM,1,0,13.53916545,51.16085757,0
12:18:04 AM,1,1,3.769325442,81.90692537,1
12:57:03 AM,1,0,8.891245928,80.35148234,1
12:58:28 AM,0,0,13.70970817,85.5172763,0
12:59:59 AM,0,1,0.445207838,60.52771279,1
12:01:16 AM,1,1,8.728032761,12.78053713,0
12:40:15 AM,0,1,0.254322591,40.56631354,1
12:41:40 AM,0,1,10.90907723,98.69323984,0
12:43:11 AM,1,1,2.328667952,27.15211562,1
12:44:28 AM,1,1,3.688352961,15.0668682,0
12:23:27 AM,1,0,8.060724519,53.28623079,1
12:24:52 AM,1,1,13.53077642,92.08270161,0
12:26:23 AM,0,0,7.608924486,73.86269571,1
12:27:40 AM,1,0,5.125693473,63.81449551,1
12:06:39 AM,1,1,7.923445344,34.94147535,0
12:08:04 AM,1,0,11.74235998,86.68394893,1
12:09:35 AM,0,1,8.970560155,60.39148195,1
12:10:52 AM,1,0,2.7419678,90.18925878,1
12:49:51 AM,1,0,6.660107033,65.29392807,1
12:51:16 AM,0,0,7.179683342,45.76722234,1
12:52:47 AM,0,0,0.60189676,98.4461805,1
12:54:04 AM,1,1,9.562483849,54.58847937,1
12:33:03 AM,0,1,12.43742423,45.95977477,1
12:34:28 AM,0,1,4.392055315,77.80965252,0
12:35:59 AM,0,0,1.317123183,37.28204955,1
12:37:16 AM,1,1,3.043663745,16.67082752,1
12:16:15 AM,0,0,3.809836468,87.41208,0
12:17:40 AM,0,1,6.110601769,59.65119899,1
12:19:11 AM,0,1,0.044019874,0.969045269,0
12:20:28 AM,1,1,4.396146639,93.05153811,0
12:59:27 AM,1,1,4.029613392,53.01864212,0
12:00:52 AM,0,1,10.03729873,36.37799544,1
12:02:23 AM,0,0,8.98905831,31.37267115,0
12:03:40 AM,1,0,3.857366416,13.44498388,0
12:42:39 AM,1,0,13.60316365,26.29779351,0
12:44:04 AM,1,0,13.4116888,77.32332196,1
12:45:35 AM,0,1,9.684984688,42.52631582,0
12:46:52 AM,1,0,9.422989914,75.60671282,0
12:25:51 AM,0,0,12.46565131,95.97381617,1
12:27:16 AM,1,1,8.757120095,50.55632182,1
12:28:47 AM,1,1,6.280629708,38.14193419,1
12:30:04 AM,1,1,5.597389095,76.81677691,0
12:09:03 AM,0,1,10.17825859,67.58363274,1
12:10:28 AM,0,0,12.50822103,14.64088475,1
12:11:59 AM,0,0,5.568547641,13.85583424,0
12:13:16 AM,1,0,6.373543712,44.86257299,1
12:52:15 AM,1,1,11.81910351,18.61262091,0
12:53:40 AM,0,1,3.638814235,48.96169508,0
12:55:11 AM,1,1,9.650492768,94.54001509,1
12:56:28 AM,0,1,4.329981089,0.283833597,0
12:35:27 AM,1,0,0.690066623,78.30348576,1
12:36:52 AM,0,0,10.29041391,48.35979725,1
12:38:23 AM,1,0,2.472651806,28.07259493,1
12:39:40 AM,0,0,1.245557349,34.35017174,0
12:18:39 AM,1,0,5.338568186,36.42251236,0
12:20:04 AM,0,0,10.61588645,86.5575972,0
12:21:35 AM,0,0,12.63114949,23.33413054,0
12:22:52 AM,1,0,6.740318575,62.88461164,0
12:01:51 AM,0,1,6.261970256,78.45694657,0
12:03:16 AM,0,0,10.55149949,66.41723885,0
12:04:47 AM,0,1,11.63286185,93.31396471,1
12:06:04 AM,1,1,2.771288588,32.41042787,1
12:45:03 AM,0,1,6.186372414,91.61905267,1
12:46:28 AM,0,1,3.13837934,24.12165567,0
12:47:59 AM,0,0,4.771417469,82.28653644,1
12:49:16 AM,1,0,7.061285695,73.29952827,0
12:28:15 AM,1,0,10.50512933,56.1738384,0
12:29:40 AM,1,1,10.35721001,52.93032881,0
12:31:11 AM,0,0,0.653889235,65.59898699,1
12:32:28 AM,1,1,7.873957678,11.51343555,1
12:11:27 AM,0,1,8.012020072,4.819287174,0
12:12:52 AM,0,0,1.838247534,82.9103866,0
12:14:23 AM,1,1,9.828223948,90.33648384,1
12:15:40 AM,1,1,1.682997902,42.32904815,1
12:54:39 AM,0,1,6.768544157,49.54875367,0
12:56:04 AM,0,0,3.702942223,86.53026265,1
12:57:35 AM,1,1,3.013132387,43.10468665,0
12:58:52 AM,0,1,0.287090338,57.45614946,1
12:37:51 AM,0,0,4.266590185,87.50824081,0
12:39:16 AM,1,1,1.882280522,20.89202125,0
12:40:47 AM,1,1,13.94304933,49.99843568,0
12:42:04 AM,1,1,10.08196397,65.80650127,0
12:21:03 AM,0,1,10.88625432,71.346205,1
12:22:28 AM,0,1,10.3887997,36.17282826,0
12:23:59 AM,1,0,8.441648262,38.80968224,1
12:25:16 AM,1,0,12.95179692,87.4204791,1
12:04:15 AM,0,1,3.518735968,51.89890841,1
12:05:40 AM,1,0,12.07840085,97.5019575,1
12:07:11 AM,1,1,3.776797693,63.10429677,0
12:08:28 AM,1,1,13.92327276,15.01007631,1
12:47:27 AM,1,0,4.301028168,83.70948504,0
12:48:52 AM,0,0,12.99238846,16.54383241,1
12:50:23 AM,0,0,12.86428596,94.21051378,1
12:51:40 AM,1,0,3.162402543,14.67114415,1
12:30:39 AM,0,0,13.19610452,22.61970723,1
12:32:04 AM,0,1,12.57274786,69.43114825,1
12:33:35 AM,1,1,0.298370486,9.913149929,1
12:34:52 AM,1,0,5.587720082,37.88249963,0
12:13:51 AM,1,0,3.852600858,43.44739534,1
12:15:16 AM,0,0,6.124119481,1.825725466,0
12:16:47 AM,1,0,0.330380112,81.09910742,1
12:18:04 AM,1,0,12.34548057,9.118352468,0
12:57:03 AM,0,0,10.52744192,82.92021144,0
12:58:28 AM,0,1,6.632077955,79.9295004,0
12:59:59 AM,1,0,8.24633418,30.83559095,0
12:01:16 AM,1,0,1.346007334,59.1861591,1
12:40:15 AM,0,1,13.2940614,59.92259579,0
12:41:40 AM,1,1,10.79559889,83.97107225,0
12:43:11 AM,0,0,2.675619075,73.05294373,1
12:44:28 AM,0,1,11.49674944,37.20826705,0
12:23:27 AM,1,1,2.625345967,26.69905079,0
12:24:52 AM,0,0,0.159163364,8.285648262,0
12:26:23 AM,1,1,5.692936275,82.55621537,1
12:27:40 AM,1,1,0.040933417,65.92587518,1
12:06:39 AM,1,0,9.095199571,74.96607014,0
12:08:04 AM,0,1,6.910888845,37.50902357,1
12:09:35 AM,1,1,7.510876052,99.07858791,1
12:10:52 AM,1,1,0.419377486,56.02570414,0
12:49:51 AM,1,1,6.389294309,98.68034988,1
12:51:16 AM,1,1,0.684376399,11.13595485,0
12:52:47 AM,1,0,10.56602583,45.90501839,1
12:54:04 AM,1,0,1.597849299,93.41495266,0
12:33:03 AM,0,1,7.171055445,9.065948682,1
12:34:28 AM,0,0,2.176731842,50.17968524,1
12:35:59 AM,0,1,10.60084975,17.85435671,1
12:37:16 AM,1,0,7.740333256,38.53691611,0
12:16:15 AM,0,0,2.911933811,2.654349782,1
12:17:40 AM,1,0,2.853246559,1.472330206,1
12:19:11 AM,0,1,0.527772878,48.80224648,0
12:20:28 AM,0,1,3.618940905,53.55507775,0
12:59:27 AM,1,0,9.251061331,54.43359012,0
12:00:52 AM,0,1,13.99067878,98.45399776,0
12:02:23 AM,0,0,3.43573049,44.01356952,1
12:03:40 AM,1,1,10.34428415,11.32296339,0
12:42:39 AM,1,0,5.428343018,55.86997099,0
12:44:04 AM,0,1,4.858691003,67.61101966,1
12:45:35 AM,1,0,0.943839683,86.21155867,1
12:46:52 AM,0,1,3.373927973,85.22579534,1
12:25:51 AM,0,0,13.37770837,5.701658426,0
12:27:16 AM,0,1,1.41992087,3.452950551,0
12:28:47 AM,1,0,7.414946104,70.1923797,0
12:30:04 AM,0,0,11.72215869,78.62768812,0
12:09:03 AM,1,0,3.186364683,5.428550009,1
12:10:28 AM,1,0,0.398277983,86.26597109,1
12:11:59 AM,1,1,5.442419723,42.46787359,0
12:13:16 AM,0,0,0.929993457,55.71420387,0
12:52:15 AM,1,0,2.00182161,68.44373523,0
12:53:40 AM,0,1,6.644066165,21.80328271,1
12:55:11 AM,0,0,3.788490204,71.39243243,0
12:56:28 AM,0,0,12.16008153,6.912854395,1
12:35:27 AM,0,0,1.741024445,55.26236403,0
12:36:52 AM,1,1,0.108241957,43.6541564,1
12:38:23 AM,1,0,3.490524386,7.305578029,0
12:39:40 AM,0,1,5.087124762,78.41635251,0
12:18:39 AM,1,1,5.502551904,70.73496354,0
12:20:04 AM,1,0,8.108370599,74.59832524,0
12:21:35 AM,0,0,13.7935442,47.96902984,0
12:22:52 AM,0,1,13.93128872,99.73616108,0
12:01:51 AM,1,0,9.942650579,1.362223852,0
12:03:16 AM,0,0,2.495386145,88.78603972,1
12:04:47 AM,0,1,0.096615996,42.35847372,1
12:06:04 AM,0,1,9.257054824,76.58191311,0
12:45:03 AM,1,0,10.32343649,18.40128621,1
12:46:28 AM,1,0,10.06668412,18.98749535,1
12:47:59 AM,0,0,2.808351617,30.93902593,1
12:49:16 AM,1,1,12.28995607,73.0907234,1
12:28:15 AM,0,0,9.098185629,12.54573799,0
12:29:40 AM,1,1,3.647879184,30.39706567,1
12:31:11 AM,0,0,5.722822136,39.89570853,0
12:32:28 AM,0,1,10.3574761,27.33870973,0
12:11:27 AM,0,1,8.351826907,33.87119075,0
12:12:52 AM,1,0,0.50117493,97.21514425,1
12:14:23 AM,1,0,13.45539861,89.53754649,1
12:15:40 AM,1,1,0.860911299,44.0669675,0
12:54:39 AM,1,0,3.060703925,90.82874803,0
12:56:04 AM,0,0,3.722127465,28.41186203,0
12:57:35 AM,0,1,8.794455744,7.723260146,1
12:58:52 AM,1,1,11.90565806,42.07064739,0
12:37:51 AM,1,1,11.1945138,59.36784155,1
12:39:16 AM,1,1,7.310872211,63.26326245,0
12:40:47 AM,1,0,8.622858178,99.21877447,0
12:42:04 AM,1,0,6.829298692,31.63434965,1
12:21:03 AM,1,0,3.70147202,46.40186429,0
12:22:28 AM,0,0,2.084634606,54.66934945,1
12:23:59 AM,0,1,11.83401159,90.73320036,1
12:25:16 AM,0,0,2.37871327,75.62884297,1
12:04:15 AM,0,0,9.823200598,78.90060049,0
12:05:40 AM,1,1,13.6534514,39.40348765,1
12:07:11 AM,0,1,0.445905011,80.51263537,0
12:08:28 AM,1,0,10.14664575,1.892679651,1
12:47:27 AM,1,1,4.393821855,18.70931025,0
12:48:52 AM,0,1,1.257715534,80.31815598,1
12:50:23 AM,0,1,10.35155092,38.08932626,0
12:51:40 AM,0,0,6.73224703,79.70772954,0
